Name,x,y,z,vx,vy,vz,En,Lz,Lperp,alpha,delta,met,age,age_error,apo,peri,zmax,circ,ecc,d_gc,labels
b'NGC6426',17.44804245586521,9.27710715186976,5.819028901032556,17.407794335484528,-379.2612920049909,-21.04892280564271,-143002.6153817512,1513.1525036216851,720.1971638790128,266.228,3.17,-2.36,12.9,0.75,15.521462440490724,4.760284900665283,6.356217384338379,0.618318798187148,0.5305843406297005,14.33360051500706,high_E
b'NGC6440',8.41,1.14,0.56,-51.8,-167.9,-43.1,-253346.77212512743,-62.42940000000006,85.00104992651562,267.2028,-20.3521,-0.2,nan,nan,1.363464593887329,0.3288003206253052,0.8097237348556519,-0.3898925484012742,0.6114079801506747,1.2873616430514,bulge_apo
b'NGC6441',11.48,-1.3,-1.01,-22.3,-321.7,-28.9,-216720.9615298888,268.6288,96.36497809972252,267.554,-37.066,-0.44,nan,nan,3.7884867191314697,0.851930558681488,1.063295602798462,0.5236462087100537,0.6328215728551871,3.6699455036825825,disk
b'NGC6453',11.54,-0.86,-0.78,-115.1,-267.2,-160.9,-204689.52212674357,166.12639999999993,605.1893119620009,267.7197,-34.6002,-1.48,nan,nan,4.153999328613281,1.2021533250808716,3.6395113468170166,0.2456255680574686,0.5511131206270817,3.5360429861640537,low_E
b'NGC6496',10.89,-2.31,-1.97,-229.9,-473.4,-70.0,-161092.45353089116,1121.8684000000003,673.6007741055084,269.7677,-44.266,-0.46,10.75,0.38,10.458300590515137,3.8328816890716553,4.483295440673828,0.6481933655579469,0.46360187504620126,4.056242103228061,disk
b'NGC6517',9.94,3.47,1.25,40.8,-223.3,-41.1,-212843.5741911837,143.65740000000002,189.6071535207731,270.4528,-8.9568,-1.24,nan,nan,4.171685218811035,0.4305888414382934,1.887569785118103,0.2569111588585854,0.8128799650775398,4.07811230840937,low_E
b'NGC6522',7.68,0.137,-0.53,-31.7,-156.7,-193.3,-248559.8307500145,42.69859999999997,88.33777712860159,270.8956,-30.035,-1.45,nan,nan,1.434260368347168,0.397734671831131,1.034958004951477,0.2118102223622689,0.5657906674327879,0.7550291385105607,bulge_apo
b'NGC6528',7.88,0.157,-0.58,208.3,-218.1,-44.7,-246005.0371920587,42.81059999999999,139.545013764027,271.2039,-30.055,0.07,nan,nan,1.676628828048706,0.2160367518663406,1.1718083620071411,0.1921536884920676,0.771711649264486,0.680770886569042,bulge_apo
b'NGC6535',5.95,3.06,1.23,-133.2,-233.8,35.9,-207487.0547063267,-350.136,130.48849621744438,270.959,-0.2953,-1.79,12.75,0.5,4.544126510620117,1.1039209365844729,1.424561858177185,-0.5364406760462525,0.6090964366346319,3.9923677185349544,low_E
b'NGC6539',7.24,2.75,0.92,94.2,-214.5,162.6,-207221.11708672773,318.1254,510.8074150958362,271.1924,-7.5896,-0.53,nan,nan,3.44144868850708,2.117206573486328,2.6281096935272217,0.4873974816742194,0.23823066058352052,3.054586715089293,bulge_apo
b'NGC6540',5.283976598686629,0.2934148104793638,-0.2889620278227441,-9.152774007688755,-106.1683824442129,49.47217675709713,-219575.9881997549,403.1914127953596,174.26770932144717,271.536,-27.765,nan,nan,nan,2.9481725692749023,1.6965248584747314,0.7475494742393494,0.8630168161879739,0.26947884771185127,2.944959045816982,bulge_apo
b'NGC6541',7.23,-1.37,-1.46,-232.4,-234.1,-116.6,-206016.5798608545,313.01680000000005,272.39512823371126,271.9827,-43.7144,-1.82,12.5,0.5,4.194220542907715,1.3043097257614136,2.624479055404663,0.4628098201822895,0.5255787775895574,2.2247247020698984,low_E
b'NGC6544',2.98,0.305,-0.115,-5.8,-248.7,-98.1,-201373.04361530524,-21.66469999999989,475.6844419495685,271.8438,-25.0186,-1.47,10.37,0.75,5.23611307144165,0.5454716086387634,3.2478067874908447,-0.0289684023199861,0.8113072319019716,5.230167301339412,low_E
b'NGC6553',5.968476929403295,0.5373982287391125,-0.2974664467274981,0.4950888608411042,-6.661346574502852,-12.185809344544843,-211689.8369512477,536.3934264161843,69.53993591026273,272.323,-25.909,-0.16,nan,nan,3.495619058609009,2.181006908416748,0.3898625075817108,0.9210002189707784,0.2315833662158731,2.314514713236009,bulge_apo
b'NGC6558',7.361640848155134,0.012014660928068,-0.7523959534025598,-195.7357866686741,-156.6870365586353,6.141574495631996,-238634.54661494488,71.18249180019579,164.02604827933297,272.573,-31.764,-1.37,nan,nan,2.04034161567688,0.3361351191997528,1.36895489692688,0.2676755004930932,0.7171147402651075,1.1265389874548528,bulge_apo
b'NGC6569',10.829822870389544,0.0709796885234938,-1.2328416280304015,-45.38494938796443,-432.1522229995495,17.62189600801787,-209870.6649913317,491.7423266413543,231.0622996441417,273.41200000000003,-31.827,-0.72,nan,nan,3.2863283157348637,2.370795249938965,1.3546028137207031,0.8118117333233852,0.161837204927103,2.9053235492129694,bulge_apo
b'NGC6584',12.330847642939723,-3.992670148435526,-3.776080175578865,58.20850698055229,-465.447724268093,-245.8794547218589,-132473.62816297205,637.0493995390264,733.4951105979354,274.657,-52.216,-1.5,11.75,0.25,21.187480926513672,1.935599684715271,14.813515663146973,0.2140729972841045,0.8325828883046568,6.87488899225206,high_E
b'NGC6624',7.819707022209776,0.3663593780584276,-1.0620559744720497,48.59508614631172,-227.4263969449922,-127.53608115896763,-246690.69223735228,28.26394980687873,112.24665614123096,275.91900000000004,-30.361,-0.42,11.25,0.5,1.4193754196166992,0.4843124151229858,1.3672397136688232,0.140205849686664,0.4911850501064825,1.1860880387895698,bulge_apo
b'NGC6626',5.42,0.74,-0.53,35.9,-205.8,-96.8,-224625.38789132345,141.64319999999998,277.67785788470775,276.1349,-24.843,-1.46,nan,nan,2.953890562057495,0.5548321604728699,1.723052978515625,0.3358569284007526,0.6837412332925842,2.925217940598614,bulge_apo
b'NGC6637',8.65,0.26,-1.57,63.8,-308.0,76.9,-235977.26271359043,48.16600000000007,174.03158485139994,277.8342,-32.3565,-0.59,11.0,0.38,1.825335144996643,0.8059537410736084,1.7564411163330078,0.1673649918278009,0.3874076348361161,1.653783540854123,bulge_apo
b'NGC6638',9.244548330766218,1.264498736579457,-1.1398987259035256,49.021250511322165,-208.6570124160335,16.837277357937765,-238819.7781071251,38.85509502863663,117.56710116897312,277.73400000000004,-25.497,-0.99,nan,nan,2.047396421432495,0.1885498911142349,1.4839718341827393,0.146111167865416,0.8313466740626007,1.997350088350567,bulge_apo
b'NGC6642',7.936595195098644,1.3574485474802986,-0.8819241180967524,-15.822931216043388,-141.91346247965424,-57.73787373274509,-242410.950370694,20.54216553271039,23.55260216179355,277.975,-23.475,-1.19,nan,nan,2.041032075881958,0.079332411289215,1.0286427736282349,0.0841022529962973,0.9251709677565348,1.640072803378627,bulge_apo
b'NGC6652',9.806851643174332,0.2446605600170159,-1.9405674580238328,-72.87003907618795,-292.56778745436293,170.46278780890603,-211370.4659094824,62.54289232936983,173.15712937300987,278.94,-32.991,-0.76,11.25,0.25,3.863969564437866,0.4457670748233795,2.6114096641540527,0.1073876276136956,0.7931348886785848,2.5313302929370893,low_E
b'NGC6656',3.13,0.55,-0.421,-163.3,-38.2,-150.0,-163350.53940835694,960.9127999999998,659.7176410042446,279.1048,-23.9102,-1.7,12.5,0.5,10.420971870422363,3.031868696212769,4.207362651824951,0.5793568422974126,0.5492597000320938,5.117093022410281,disk
b'NGC6681',8.78,0.437,-1.95,193.1,-149.6,-181.3,-195614.68892015825,34.34419999999999,316.4204335554556,280.802,-32.2892,-1.62,12.75,0.38,5.401373863220215,0.3039823472499847,5.089393615722656,0.0406622429236843,0.8934396605448996,2.0808337271391966,low_E
b'NGC6712',6.22486812317216,2.9347635921166946,-0.4981761811863673,-73.78090473828522,-122.3637449679696,-153.83125212590966,-202240.2673187313,56.76803919530832,450.7982535870628,283.268,-8.706,-1.02,nan,nan,5.076436996459961,0.1960884183645248,3.2760770320892334,0.0784168560693163,0.925618786848066,3.572416938149378,low_E
b'NGC6715',25.60562440145741,2.4655046696661387,-6.36579026793559,224.05768015909024,-274.309500426073,202.62613028241884,-89583.58610902166,1103.160788895783,5160.299506150901,283.764,-30.48,-1.9,13.0,0.5,47.78374099731445,15.168747901916504,46.39139175415039,nan,0.518089017061824,18.696463831861323,Sag
b'NGC6717',6.8038359473620895,1.541377869880366,-1.3198373625664948,69.40281908815196,-184.3353330277209,19.847136576996228,-228486.89162748543,207.72200641740164,138.85717811747986,283.775,-22.701,-1.26,12.5,0.5,2.485029935836792,0.9479973316192628,1.3519238233566284,0.5514940228423382,0.44771931140427634,2.463146455909946,bulge_apo
b'NGC6723',8.314862268624717,-0.0046109536629669,-2.5598914416254703,-112.5535827335578,-78.497131683856,-44.62126392375048,-207802.2744630414,-18.56980409423371,499.86036249450063,284.888,-36.632,-1.1,12.5,0.25,3.459225416183472,1.6887959241867063,3.4548227787017822,-0.0295148972508802,0.34390484711344643,2.562471228044254,bulge_apo
b'NGC6749',6.379884364561316,4.650575574078475,-0.2814646063197114,97.95974072669728,-234.08621364972169,-5.378328838458293,-201558.18052764027,525.6716316339554,29.638141690520925,286.314,1.901,-1.62,nan,nan,5.065760135650635,1.6702189445495603,0.5248714685440063,0.7028884458762906,0.5040902221745258,5.001989246409313,disk
b'NGC6752',3.31,-1.44,-1.73,-38.3,-77.3,52.7,-185711.56254214863,855.5045999999998,395.9056531643493,287.7175,-59.9833,-1.55,12.5,0.25,5.602607727050781,3.598816394805908,2.1148273944854736,0.8212699803084186,0.2177696958327514,5.383177500324505,disk
b'NGC6760',5.974334815106149,4.339550232782232,-0.4854145590835354,73.15740991955289,-105.88621882254712,-21.81991511427901,-195079.6552702582,673.5684567951026,73.43287559806345,287.8,1.03,-0.4,nan,nan,5.538240909576416,2.235758781433105,0.544822633266449,0.797479755415285,0.4248111987916036,4.901113040142939,disk
b'NGC6779',4.27,8.26,1.36,-92.1,-121.9,92.2,-160279.9024287435,-188.2638,712.6732434485036,289.148,30.184,-2.0,12.75,0.5,12.086153030395508,0.4961926639080047,7.418104648590088,-0.107291067722442,0.9211287503994348,9.247815958376334,GE
b'NGC6809',4.9,0.76,-2.13,199.7,-224.6,-63.2,-189381.18393651705,225.02000000000004,633.6393743813903,295.0046,-30.9621,-1.93,13.0,0.25,6.101650714874268,1.1404460668563845,4.943885803222656,0.2326117753484057,0.685050862691219,4.000562460454779,low_E
b'NGC6838',2.19,3.33,-0.318,52.4,-58.7,31.2,-171861.6643506464,1326.5504,281.8852047729685,298.4427,18.779,-0.82,11.0,0.38,7.151713371276856,5.160655975341797,0.9561384320259094,0.9545844571746194,0.16171196135225296,6.87823552955262,disk
b'NGC6864',17.66,6.53,-9.08,-80.5,-326.9,44.0,-143817.45137894794,328.78159999999974,440.5504268106998,301.5205,-21.9213,-1.29,nan,nan,16.81894302368164,1.0109130144119265,12.086322784423828,0.1368574487289726,0.8866044669960199,14.648511869811214,GE
b'NGC6934',9.104323340780432,11.631697931871717,-5.017459489444024,71.30749210718021,-551.012982569543,114.62970377445536,-100753.1578056954,1235.9610239722892,537.6165201017932,308.547,7.404,-1.56,11.75,0.25,42.25510787963867,2.6504933834075928,17.548831939697266,0.2192475140846503,0.881952660298138,12.69996445708416,high_E
b'NGC6981',11.69,8.24,-9.17,136.5,-251.9,-0.3,-146136.91015876335,1242.9574,1377.8085874394487,313.3662,-12.5386,-1.48,11.5,0.25,13.04596710205078,6.2860188484191895,9.648189544677734,0.5428784423865962,0.3496768656335203,12.81275146094702,H99
b'NGC7006',17.285419522822448,34.82992419340569,-13.62096371780066,-79.3173750876531,-385.28300897943694,73.22741041416366,-89352.71102913079,-1094.571095636681,903.83799093493,315.372,16.187,-1.46,nan,nan,54.1092643737793,2.453809261322021,33.51961898803711,nan,0.9132363535563152,38.48634978568001,Seq_ext
b'NGC7078',3.9,8.38,-4.77,89.9,-195.1,-35.6,-160799.2177640789,1057.6820000000002,603.6833503750456,322.4949,12.1661,-2.33,12.75,0.25,10.588006973266602,3.681154727935791,5.036292552947998,0.6111077335541856,0.48404050566956597,10.557807537552483,
b'NGC7089',5.57,7.49,-6.72,-86.3,-103.9,-178.2,-140013.8689549953,-194.15380000000027,341.9057793204732,323.3497,-0.8177,-1.66,11.75,0.25,18.34941291809082,0.5492433309555054,13.42970848083496,-0.0752281794521934,0.9418748800213538,10.400740358262963,GE
b'NGC7099',4.93,2.53,-5.91,-18.3,-317.7,101.2,-174978.64335941942,-258.4301999999999,428.1135568120449,325.0888,-23.1792,-2.33,13.0,0.25,8.354490280151367,1.318124532699585,7.05014705657959,-0.1964708609095827,0.7274522849915751,7.212620882869139,GE
b'NGC7492',7.098760438962171,9.422230740527244,-23.50572628323765,-13.810790470101182,-344.1429486154266,55.5854442298953,-117382.49204981649,-135.55877257815274,1761.26380717856,347.111,-15.611,-1.69,nan,nan,28.363882064819336,4.08774471282959,28.23434066772461,-0.0336450059406845,0.7480715071180946,25.34778745376055,GE
b'Pal1',-6.750852816721381,8.042206783754265,3.599846704278096,57.65679940040801,-52.98312127416058,-28.819620542673007,-122770.12549488386,3412.409842582748,865.2169672391624,53.334,79.581,-0.51,nan,nan,17.930599212646484,14.008508682250977,4.284214496612549,0.9475314083584384,0.12279900062650449,17.354076932935115,disk
b'Pal10',3.600624679168676,4.664668272640386,0.2938908402513228,159.38736881007412,-163.94575336791996,13.026811182258722,-176304.1545753676,1164.5703965386251,159.97735611395075,289.509,18.572,nan,nan,nan,7.17593240737915,4.146714687347412,0.5305541157722473,0.920116839760266,0.26753617724627077,6.557419863149964,disk
b'Pal11',10.994124606767866,6.783567463745303,-3.559836596766409,111.65538009922544,-321.5643027957316,-14.978210002275851,-169806.04999387197,1048.7731395835165,529.0860198869989,296.31,-8.007,-0.45,nan,nan,8.216464042663574,4.025417327880859,3.638597249984741,0.7165658717056702,0.34235315536277955,8.154529811644998,disk
b'Pal12',11.078494436543448,6.478429640494814,-14.01059993050384,324.5984021046066,-239.16870682215503,107.83435113167072,-84033.09115749825,2160.2007892627225,5100.40378876724,326.66200000000003,-21.253,-0.81,9.0,0.38,55.62322616577149,15.51405906677246,50.67596435546875,nan,0.5638276322730665,15.701996409396086,Sag
b'Pal13',1.0588945697835714,19.087913672895525,-17.621869761922856,-179.08086894602928,-35.69696327696712,-87.34648104256497,-82613.53330198399,-1717.1765131631098,3210.733398203853,346.685,12.772,-1.78,nan,nan,61.86187744140625,8.231867790222168,51.46916198730469,nan,0.7651183350805544,26.942051314915677,Seq_ext
b'Pal14',49.57720312425773,27.14609534990861,51.55036796793753,101.67893047624838,-211.7928539934328,120.88550023799324,-61058.15199342363,1718.9354490527726,1876.874923211476,242.752,14.958,-1.63,nan,nan,105.12931823730467,4.931210517883301,77.2586898803711,nan,0.9103909353579067,71.45924620902584,high_E
b'Pal15',38.85290566876271,13.196061411059144,18.716989189765076,124.925037748697,-189.2685498084506,40.13939910530585,-93210.83608044132,109.96007437679168,1165.4518643145705,254.963,-0.539,-2.1,nan,nan,49.667579650878906,1.3060004711151123,49.07958221435547,nan,0.948757749877898,38.26306766363999,GE
b'Pal2',-26.471281626883037,4.470211388746604,-4.373609398444822,94.5186746063896,-263.4610187697799,-2.395481659755763,-103367.02364134105,-194.27955283283927,300.17241346213945,71.525,31.381,-1.29,nan,nan,39.891334533691406,0.3321965932846069,9.071162223815918,-0.0363586067938349,0.983482474860999,35.23079645254819,GE
b'Pal3',-34.60945459306026,-59.6998434347802,61.59841188402207,14.53517027636148,-80.23645573936787,65.40266781334338,-46269.685747024894,5490.48662920377,15182.056704175677,151.38299999999998,0.072,-1.67,nan,nan,115.02167510986328,62.48460388183594,106.9854736328125,nan,0.29597302994833297,95.87014684105885,high_E
b'Pal4',-31.76573716711053,-12.864152623503871,103.15590879590587,17.00295932245625,-281.23206292555005,46.77181766047886,-53101.92622459866,-1839.935822047945,5943.4095985274525,172.32,28.974,-1.46,nan,nan,114.82120513916016,14.43138027191162,108.20874786376952,nan,0.7766949074788034,111.37274392570478,high_E
b'Pal5',16.10119070138624,0.2037233486465626,16.701800944652927,-58.45546251370117,-420.6625327605685,-19.637323651018463,-122563.5398147764,1384.3006619628154,3024.524257740594,229.022,-0.1119999999999999,-1.41,nan,nan,19.16256523132324,12.760109901428224,17.420255661010742,0.3821073549699492,0.2005613659654211,18.477566736376993,H99
b'Pal6',5.793108501160205,0.2006466472784856,0.1990849485050541,184.8711276016862,-250.7097922758425,146.2972391953203,-207441.83917764403,23.74886168867793,409.8451992979085,265.926,-26.223000000000003,-1.06,nan,nan,4.510914325714111,0.0792732685804367,3.030522108078003,0.0363854485674233,0.9654596824413143,2.423431571341066,low_E
b'Pal7',4.990187194366986,1.988753728541975,0.5503547695679082,191.1493373024053,-63.66207577371757,20.63617137800153,-182312.84822981423,981.8454572514514,205.5656283664809,272.684,-7.207999999999999,-0.65,nan,nan,6.652744293212891,3.413874864578247,0.6485660672187805,0.8795595598091498,0.32174351466628154,3.81587866845651,disk
b'Pal8',12.337513658920564,3.074727232098436,-1.4737059286509049,41.221938139118905,-362.3519573284409,-37.42755246554681,-193682.57508774343,649.5655247607855,271.0890605420636,280.375,-19.826,-0.37,nan,nan,5.399818420410156,2.3269546031951904,1.7337751388549805,0.7269819009200107,0.3976904469469137,5.3614154841518085,disk
b'Pismis26',8.079081327389337,-1.3241420156875214,-0.4637810126772203,-193.7317237196893,-111.71116782922088,193.8567920202287,-210132.04039831465,257.8555492434078,232.0349952534881,264.04400000000004,-38.553,nan,nan,nan,3.963778972625733,1.0135529041290283,2.3696303367614746,0.4256907511055409,0.5927324401000689,1.4082138441354868,low_E
b'Pyxis',-5.990555953068064,-38.649080720925895,4.766738801372975,97.77585377102454,-33.74653643206506,183.1900485103692,-55207.502580205706,-1220.9323884401765,8962.650866605958,136.991,-37.221,nan,nan,nan,121.4903335571289,23.782529830932617,119.39635467529295,nan,0.6725812477805534,41.44689515066618,high_E
b'Rup106',10.61063324954324,-17.83870969023857,4.3168157976772505,-133.38076928085178,-27.81346078403976,24.327693813168597,-109003.12764957135,1659.6061323825895,1614.7882682904744,189.667,-51.15,-1.78,nan,nan,34.0361213684082,5.026190757751465,21.535404205322266,0.3492318293651467,0.7426577954976981,18.511229421826386,H99
b'Terzan1',6.691962610953072,-0.2978996407490996,0.1374489637927295,49.74590885636069,-180.30245744496148,-0.1440492029374729,-250310.03328412696,78.29423034741478,21.975824808497496,263.949,-30.481,-1.29,nan,nan,1.6817344427108765,0.2837909162044525,0.2704050838947296,0.4333291271690908,0.71123148839854,1.543312405305423,bulge_apo
b'Terzan12',4.7476756051047655,0.6884019843814032,-0.1602468614133899,113.55426934831864,-105.89757275602663,90.72711369104356,-201296.1361649468,563.4151828043847,330.6494219654573,273.066,-22.742,nan,nan,nan,4.576834678649902,2.099873781204224,1.438477635383606,0.7533562748926161,0.37098533092154745,3.5239353110240033,disk
b'Terzan2',7.476575809266919,-0.495194883035414,0.3249556832866074,96.01651810295196,-234.5643991417494,-50.8680647424198,-260556.164393274,-46.043987932415845,18.73993266610212,261.888,-30.802,-0.29,nan,nan,1.1751527786254885,0.1990882754325866,0.4128820896148681,-0.3828129582073354,0.7102571272417056,0.9349634902083266,bulge_apo
b'Terzan3',7.813546225216674,-2.0997693848325505,1.3339654856562757,-198.38217486963208,-150.48389997236524,90.96697690871072,-206330.77188819827,429.481775880752,393.2550659730519,247.167,-35.353,nan,nan,nan,3.597006320953369,2.2356741428375244,2.140132427215576,0.6580057297821866,0.23339735248089696,2.517507081707325,bulge_apo
b'Terzan4',7.179277130160292,-0.5126792207254234,0.1874564082494132,-66.32217408210548,-193.76750207620927,89.6458851460968,-255081.76347324636,79.82969410392785,106.48363654017716,262.663,-31.596,-1.62,nan,nan,1.2344809770584106,0.4325265288352966,0.669832706451416,0.4985632229730635,0.48107428754087966,1.1575210863613696,bulge_apo
b'Terzan5',6.8816864961168696,0.4488192244727685,0.2257261015177001,-70.61241981317185,-165.4461328966639,-34.032657292219106,-251551.00398936897,77.1647009184551,57.13274196148787,267.02,-24.779,0.16,nan,nan,1.5723613500595093,0.3022066354751587,0.4787927269935608,0.4270776064709367,0.6775719655865533,1.4107946213688694,bulge_apo
b'Terzan6',6.793519970627109,-0.1820720359908817,-0.2343846889213728,130.1535032268958,-288.0982636198568,33.172221604927614,-244438.13670200255,-87.40408482766559,29.58029931071135,267.693,-31.275,-0.4,nan,nan,2.0008134841918945,0.2980740964412689,0.3912295997142792,-0.3923097851679143,0.7406797105240154,1.437453471147988,bulge_apo
b'Terzan7',21.406230087761816,1.22770389744051,-7.752809592013091,248.8539392346621,-257.12885795212185,177.02828428351145,-98101.53309889825,489.35968803760784,4450.787590620003,289.433,-34.658,-0.12,nan,nan,39.15762710571289,13.053018569946287,38.90566635131836,nan,0.49998631884257044,15.362871689912218,Sag
b'Terzan8',23.84001733105561,2.3598031694516406,-10.852414600282016,257.0180885081491,-253.0485150937024,150.4283660931535,-89662.46827174944,770.4712437752162,5382.926898595256,295.435,-33.999,-2.34,13.0,0.38,46.96574020385742,16.145259857177734,46.48099136352539,nan,0.48835354085457294,19.182119689197233,Sag
b'Terzan9',7.083286891226164,0.4326970465381233,-0.223204127427695,72.62488579350129,-252.31271783861783,-61.1640405229256,-256050.41746929704,27.21260097077279,82.7999764077325,270.41200000000003,-26.84,-2.07,nan,nan,1.3470497131347656,0.1246913373470306,0.6708256006240845,0.1944267706982716,0.830552613442139,1.218234371494622,bulge_apo
b'Whiting1',-13.912411674664853,4.690084341467555,-26.276565800434614,208.22618693594572,-192.9960205670473,4.9079454618918135,-84218.60985409166,2161.786284091573,5670.733871440296,30.738000000000003,-3.253,nan,nan,nan,52.76172256469727,18.107234954833984,49.2539291381836,nan,0.4889938955333529,34.66141300444204,Sag
